DateTime,Usage_kWh,ReactivePower_Lagging_kVarh,ReactivePower_Leading_kVarh,CO2_Emissions_tCO2,PowerFactor_Lagging,PowerFactor_Leading,NSM,WeekStatus,Day_of_week,Load_Type,Machine_Type
03/01/2018 10:15,4.27,2.92,0.0,0.002,64.73,0.0,36900,Weekday,Wednesday,Light,Conveyor System
03/01/2018 10:30,3.1,3.06,0.0,0.0015,74.7,0.0,37800,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 10:45,4.24,4.3,0.0,0.002,64.04,0.0,38700,Weekday,Wednesday,Light,Conveyor System
03/01/2018 11:00,3.78,2.68,0.0,0.0018,68.45,0.0,39600,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 11:15,3.69,3.16,0.0,0.0018,60.99,0.0,40500,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 11:30,3.97,3.41,0.0,0.0019,73.93,0.0,41400,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 11:45,4.33,3.99,0.0,0.0021,74.88,0.0,42300,Weekday,Wednesday,Light,Inspection Station
03/01/2018 12:00,4.04,4.65,0.0,0.0019,74.83,0.0,43200,Weekday,Wednesday,Light,Coil Winder
03/01/2018 12:15,3.43,4.89,0.0,0.0016,69.15,0.0,44100,Weekday,Wednesday,Light,Coil Winder
03/01/2018 12:30,4.3,2.65,0.0,0.002,71.8,0.0,45000,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 12:45,3.89,3.95,1.96,0.0018,100.0,96.6,45900,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 13:00,3.3,4.57,0.0,0.0016,66.86,0.0,46800,Weekday,Wednesday,Light,Conveyor System
03/01/2018 13:15,4.42,3.8,0.0,0.0021,67.81,0.0,47700,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 13:30,3.44,3.46,0.0,0.0016,69.09,0.0,48600,Weekday,Wednesday,Light,Conveyor System
03/01/2018 13:45,3.89,3.83,0.0,0.0018,68.4,0.0,49500,Weekday,Wednesday,Light,Inspection Station
03/01/2018 14:00,4.29,4.35,0.0,0.002,64.38,0.0,50400,Weekday,Wednesday,Light,Coil Winder
03/01/2018 14:15,4.18,4.86,0.0,0.002,70.42,0.0,51300,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 14:30,3.08,3.58,0.0,0.0015,72.77,0.0,52200,Weekday,Wednesday,Light,Inspection Station
03/01/2018 14:45,4.04,3.85,0.0,0.0019,69.2,0.0,53100,Weekday,Wednesday,Light,Inspection Station
03/01/2018 15:00,3.16,4.98,0.0,0.0015,62.29,0.0,54000,Weekday,Wednesday,Light,Conveyor System
03/01/2018 15:15,4.13,3.81,0.0,0.002,63.67,0.0,54900,Weekday,Wednesday,Light,Coil Winder
03/01/2018 15:30,3.69,4.93,0.0,0.0018,70.26,0.0,55800,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 15:45,3.13,4.42,0.0,0.0015,69.2,0.0,56700,Weekday,Wednesday,Light,Conveyor System
03/01/2018 16:00,4.08,4.74,0.0,0.0019,68.16,0.0,57600,Weekday,Wednesday,Light,Inspection Station
03/01/2018 16:15,3.57,3.04,2.18,0.0017,100.0,89.41,58500,Weekday,Wednesday,Light,Conveyor System
03/01/2018 16:30,3.52,3.54,0.58,0.0017,100.0,97.7,59400,Weekday,Wednesday,Light,Inspection Station
03/01/2018 16:45,3.1,3.24,0.93,0.0015,100.0,85.8,60300,Weekday,Wednesday,Light,Coil Winder
03/01/2018 17:00,3.08,2.98,0.0,0.0015,66.83,0.0,61200,Weekday,Wednesday,Light,Coil Winder
03/01/2018 17:15,3.26,3.54,0.0,0.0015,70.22,0.0,62100,Weekday,Wednesday,Light,Coil Winder
03/01/2018 17:30,4.3,3.87,0.0,0.002,70.31,0.0,63000,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 17:45,3.34,3.19,0.0,0.0016,71.26,0.0,63900,Weekday,Wednesday,Light,Coil Winder
03/01/2018 18:00,4.21,4.47,0.0,0.002,65.94,0.0,64800,Weekday,Wednesday,Light,Conveyor System
03/01/2018 18:15,3.05,3.32,0.0,0.0014,66.93,0.0,65700,Weekday,Wednesday,Light,Coil Winder
03/01/2018 18:30,4.03,3.9,0.0,0.0019,62.74,0.0,66600,Weekday,Wednesday,Light,Inspection Station
03/01/2018 18:45,3.78,2.91,0.0,0.0018,62.17,0.0,67500,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 19:00,3.68,4.15,1.29,0.0017,100.0,95.46,68400,Weekday,Wednesday,Light,Inspection Station
03/01/2018 19:15,3.57,2.89,0.0,0.0017,67.78,0.0,69300,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 19:30,3.65,3.26,0.0,0.0017,63.49,0.0,70200,Weekday,Wednesday,Light,Conveyor System
03/01/2018 19:45,3.11,4.3,0.0,0.0015,64.4,0.0,71100,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 20:00,3.11,4.23,0.0,0.0015,67.76,0.0,72000,Weekday,Wednesday,Light,Coil Winder
03/01/2018 20:15,4.3,4.23,0.0,0.002,67.27,0.0,72900,Weekday,Wednesday,Light,Coil Winder
03/01/2018 20:30,3.99,2.85,0.0,0.0019,62.29,0.0,73800,Weekday,Wednesday,Light,Inspection Station
03/01/2018 20:45,3.27,3.04,0.0,0.0016,69.43,0.0,74700,Weekday,Wednesday,Light,Conveyor System
03/01/2018 21:00,3.99,4.77,0.0,0.0019,67.85,0.0,75600,Weekday,Wednesday,Light,Inspection Station
03/01/2018 21:15,3.72,4.42,0.0,0.0018,61.46,0.0,76500,Weekday,Wednesday,Light,Inspection Station
03/01/2018 21:30,3.67,3.62,2.33,0.0017,100.0,85.51,77400,Weekday,Wednesday,Light,Conveyor System
03/01/2018 21:45,3.54,4.66,0.0,0.0017,67.54,0.0,78300,Weekday,Wednesday,Light,Coil Winder
03/01/2018 22:00,3.06,2.91,0.0,0.0015,69.55,0.0,79200,Weekday,Wednesday,Light,Inspection Station
03/01/2018 22:15,3.19,3.64,0.0,0.0015,60.25,0.0,80100,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 22:30,4.34,3.45,0.0,0.0021,73.28,0.0,81000,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 22:45,3.65,4.45,0.0,0.0017,67.14,0.0,81900,Weekday,Wednesday,Light,Inspection Station
03/01/2018 23:00,3.76,4.35,0.0,0.0018,73.7,0.0,82800,Weekday,Wednesday,Light,Inspection Station
03/01/2018 23:15,3.98,4.21,0.0,0.0019,66.94,0.0,83700,Weekday,Wednesday,Light,Coil Winder
03/01/2018 23:30,3.87,4.82,0.0,0.0018,73.76,0.0,84600,Weekday,Wednesday,Light,Cooling Bed
03/01/2018 23:45,4.38,4.23,0.0,0.0021,62.83,0.0,85500,Weekday,Wednesday,Light,Cooling Bed
04/01/2018 00:00,4.19,4.53,0.0,0.002,67.71,0.0,0,Weekday,Thursday,Light,Cooling Bed
04/01/2018 00:15,4.15,3.99,0.0,0.002,68.21,0.0,900,Weekday,Thursday,Light,Inspection Station
04/01/2018 00:30,3.46,3.43,0.0,0.0016,61.63,0.0,1800,Weekday,Thursday,Light,Coil Winder
04/01/2018 00:45,4.18,4.06,0.0,0.002,70.08,0.0,2700,Weekday,Thursday,Light,Inspection Station
04/01/2018 01:00,3.83,4.84,0.0,0.0018,67.95,0.0,3600,Weekday,Thursday,Light,Inspection Station
04/01/2018 01:15,3.11,4.9,1.51,0.0015,100.0,88.11,4500,Weekday,Thursday,Light,Cooling Bed
04/01/2018 01:30,3.89,2.88,0.0,0.0018,74.96,0.0,5400,Weekday,Thursday,Light,Conveyor System
04/01/2018 01:45,3.6,3.41,0.0,0.0017,62.27,0.0,6300,Weekday,Thursday,Light,Cooling Bed
04/01/2018 02:00,4.13,4.52,0.0,0.002,66.76,0.0,7200,Weekday,Thursday,Light,Cooling Bed
04/01/2018 02:15,3.51,2.79,0.0,0.0017,63.58,0.0,8100,Weekday,Thursday,Light,Cooling Bed
04/01/2018 02:30,3.27,3.06,0.0,0.0016,74.58,0.0,9000,Weekday,Thursday,Light,Inspection Station
04/01/2018 02:45,3.64,3.59,0.0,0.0017,71.27,0.0,9900,Weekday,Thursday,Light,Conveyor System
04/01/2018 03:00,3.35,2.77,0.0,0.0016,71.89,0.0,10800,Weekday,Thursday,Light,Inspection Station
04/01/2018 03:15,4.28,3.24,0.0,0.002,65.7,0.0,11700,Weekday,Thursday,Light,Conveyor System
04/01/2018 03:30,4.27,3.57,0.0,0.002,73.44,0.0,12600,Weekday,Thursday,Light,Cooling Bed
04/01/2018 03:45,4.07,3.32,1.12,0.0019,100.0,85.52,13500,Weekday,Thursday,Light,Conveyor System
04/01/2018 04:00,3.25,4.95,0.0,0.0015,71.62,0.0,14400,Weekday,Thursday,Light,Coil Winder
04/01/2018 04:15,3.93,3.52,0.0,0.0019,65.09,0.0,15300,Weekday,Thursday,Light,Cooling Bed
04/01/2018 04:30,3.48,4.41,0.0,0.0017,73.06,0.0,16200,Weekday,Thursday,Light,Inspection Station
04/01/2018 04:45,3.77,2.94,0.0,0.0018,68.72,0.0,17100,Weekday,Thursday,Light,Cooling Bed
04/01/2018 05:00,3.72,3.79,0.0,0.0018,65.62,0.0,18000,Weekday,Thursday,Light,Conveyor System
04/01/2018 05:15,4.42,3.46,1.79,0.0021,100.0,90.64,18900,Weekday,Thursday,Light,Conveyor System
04/01/2018 05:30,3.65,2.75,0.0,0.0017,73.0,0.0,19800,Weekday,Thursday,Light,Cooling Bed
04/01/2018 05:45,3.28,2.57,0.0,0.0016,65.62,0.0,20700,Weekday,Thursday,Light,Inspection Station
04/01/2018 06:00,3.13,2.51,0.0,0.0015,71.83,0.0,21600,Weekday,Thursday,Light,Coil Winder
04/01/2018 06:15,4.28,4.12,0.0,0.002,73.32,0.0,22500,Weekday,Thursday,Light,Inspection Station
04/01/2018 06:30,3.29,3.03,0.0,0.0016,72.25,0.0,23400,Weekday,Thursday,Light,Coil Winder
04/01/2018 06:45,3.15,3.85,0.0,0.0015,72.55,0.0,24300,Weekday,Thursday,Light,Cooling Bed
04/01/2018 07:00,4.33,4.07,0.0,0.0021,60.25,0.0,25200,Weekday,Thursday,Light,Coil Winder
04/01/2018 07:15,3.61,4.63,0.0,0.0017,67.48,0.0,26100,Weekday,Thursday,Light,Cooling Bed
04/01/2018 07:30,3.37,3.16,0.0,0.0016,67.82,0.0,27000,Weekday,Thursday,Light,Conveyor System
04/01/2018 07:45,3.27,3.98,0.0,0.0016,67.33,0.0,27900,Weekday,Thursday,Light,Conveyor System
04/01/2018 08:00,3.37,2.62,0.0,0.0016,69.57,0.0,28800,Weekday,Thursday,Light,Inspection Station
04/01/2018 08:15,4.19,3.89,0.0,0.002,73.99,0.0,29700,Weekday,Thursday,Light,Inspection Station
04/01/2018 08:30,3.61,4.18,0.0,0.0017,71.2,0.0,30600,Weekday,Thursday,Light,Cooling Bed
04/01/2018 08:45,3.35,4.35,0.0,0.0016,71.04,0.0,31500,Weekday,Thursday,Light,Cooling Bed
04/01/2018 09:00,4.0,2.71,0.0,0.0019,70.06,0.0,32400,Weekday,Thursday,Light,Conveyor System
04/01/2018 09:15,3.72,3.07,0.0,0.0018,70.16,0.0,33300,Weekday,Thursday,Light,Conveyor System
04/01/2018 09:30,3.87,4.74,0.0,0.0018,73.22,0.0,34200,Weekday,Thursday,Light,Conveyor System
04/01/2018 09:45,3.22,2.84,0.0,0.0015,71.02,0.0,35100,Weekday,Thursday,Light,Coil Winder
04/01/2018 10:00,3.56,2.61,0.0,0.0017,72.91,0.0,36000,Weekday,Thursday,Light,Conveyor System
04/01/2018 10:15,4.05,3.84,0.0,0.0019,74.3,0.0,36900,Weekday,Thursday,Light,Conveyor System
04/01/2018 10:30,4.33,3.84,0.0,0.0021,62.34,0.0,37800,Weekday,Thursday,Light,Inspection Station
04/01/2018 10:45,4.1,3.12,0.0,0.0019,65.53,0.0,38700,Weekday,Thursday,Light,Cooling Bed
04/01/2018 11:00,3.45,2.51,0.0,0.0016,61.77,0.0,39600,Weekday,Thursday,Light,Inspection Station
04/01/2018 11:15,3.92,4.21,0.0,0.0019,66.9,0.0,40500,Weekday,Thursday,Light,Cooling Bed
04/01/2018 11:30,4.22,3.59,0.0,0.002,66.28,0.0,41400,Weekday,Thursday,Light,Conveyor System
04/01/2018 11:45,3.27,4.23,0.0,0.0016,71.36,0.0,42300,Weekday,Thursday,Light,Conveyor System
04/01/2018 12:00,3.93,4.7,0.0,0.0019,66.01,0.0,43200,Weekday,Thursday,Light,Inspection Station
04/01/2018 12:15,3.94,4.06,0.0,0.0019,72.05,0.0,44100,Weekday,Thursday,Light,Conveyor System
04/01/2018 12:30,3.49,2.53,2.21,0.0017,100.0,86.63,45000,Weekday,Thursday,Light,Cooling Bed
04/01/2018 12:45,3.06,4.33,0.0,0.0015,62.08,0.0,45900,Weekday,Thursday,Light,Coil Winder
04/01/2018 13:00,3.59,2.68,1.69,0.0017,100.0,92.22,46800,Weekday,Thursday,Light,Conveyor System
04/01/2018 13:15,4.04,3.39,0.0,0.0019,60.93,0.0,47700,Weekday,Thursday,Light,Inspection Station
04/01/2018 13:30,3.57,3.8,0.0,0.0017,65.97,0.0,48600,Weekday,Thursday,Light,Coil Winder
04/01/2018 13:45,3.76,3.82,0.0,0.0018,67.88,0.0,49500,Weekday,Thursday,Light,Inspection Station
04/01/2018 14:00,3.46,4.42,2.41,0.0016,100.0,92.91,50400,Weekday,Thursday,Light,Inspection Station
04/01/2018 14:15,4.13,3.37,0.0,0.002,73.88,0.0,51300,Weekday,Thursday,Light,Conveyor System
04/01/2018 14:30,3.26,2.56,0.0,0.0015,66.42,0.0,52200,Weekday,Thursday,Light,Inspection Station
04/01/2018 14:45,3.51,3.36,1.51,0.0017,100.0,96.22,53100,Weekday,Thursday,Light,Cooling Bed
04/01/2018 15:00,3.98,4.07,0.0,0.0019,66.72,0.0,54000,Weekday,Thursday,Light,Cooling Bed
04/01/2018 15:15,3.49,3.64,0.6,0.0017,100.0,96.13,54900,Weekday,Thursday,Light,Cooling Bed
04/01/2018 15:30,3.72,3.75,0.0,0.0018,70.89,0.0,55800,Weekday,Thursday,Light,Cooling Bed
04/01/2018 15:45,3.77,3.55,0.0,0.0018,68.43,0.0,56700,Weekday,Thursday,Light,Inspection Station
04/01/2018 16:00,3.66,3.81,0.0,0.0017,71.24,0.0,57600,Weekday,Thursday,Light,Coil Winder
04/01/2018 16:15,3.61,4.9,0.0,0.0017,65.05,0.0,58500,Weekday,Thursday,Light,Conveyor System
04/01/2018 16:30,3.48,3.12,0.0,0.0017,63.27,0.0,59400,Weekday,Thursday,Light,Conveyor System
04/01/2018 16:45,4.27,2.62,0.0,0.002,70.92,0.0,60300,Weekday,Thursday,Light,Cooling Bed
04/01/2018 17:00,4.12,3.77,0.0,0.002,68.53,0.0,61200,Weekday,Thursday,Light,Cooling Bed
04/01/2018 17:15,3.02,4.32,0.0,0.0014,70.95,0.0,62100,Weekday,Thursday,Light,Coil Winder
04/01/2018 17:30,3.92,3.81,0.0,0.0019,64.21,0.0,63000,Weekday,Thursday,Light,Inspection Station
04/01/2018 17:45,3.58,3.46,0.0,0.0017,69.45,0.0,63900,Weekday,Thursday,Light,Coil Winder
04/01/2018 18:00,3.59,3.1,0.0,0.0017,66.11,0.0,64800,Weekday,Thursday,Light,Inspection Station
04/01/2018 18:15,3.2,3.35,0.0,0.0015,63.59,0.0,65700,Weekday,Thursday,Light,Coil Winder
04/01/2018 18:30,3.26,4.33,0.0,0.0015,63.74,0.0,66600,Weekday,Thursday,Light,Cooling Bed
04/01/2018 18:45,3.38,3.11,0.0,0.0016,67.84,0.0,67500,Weekday,Thursday,Light,Conveyor System
04/01/2018 19:00,3.82,2.73,0.0,0.0018,69.39,0.0,68400,Weekday,Thursday,Light,Coil Winder
04/01/2018 19:15,4.07,3.83,0.0,0.0019,65.71,0.0,69300,Weekday,Thursday,Light,Cooling Bed
04/01/2018 19:30,3.97,2.74,0.0,0.0019,66.34,0.0,70200,Weekday,Thursday,Light,Coil Winder
04/01/2018 19:45,3.97,2.78,0.0,0.0019,68.08,0.0,71100,Weekday,Thursday,Light,Conveyor System
04/01/2018 20:00,4.15,3.66,0.0,0.002,62.84,0.0,72000,Weekday,Thursday,Light,Coil Winder
04/01/2018 20:15,4.12,2.66,0.0,0.002,68.21,0.0,72900,Weekday,Thursday,Light,Cooling Bed
04/01/2018 20:30,4.47,3.28,0.0,0.0021,68.2,0.0,73800,Weekday,Thursday,Light,Inspection Station
04/01/2018 20:45,3.64,3.98,0.0,0.0017,70.89,0.0,74700,Weekday,Thursday,Light,Cooling Bed
04/01/2018 21:00,4.23,2.53,0.0,0.002,73.58,0.0,75600,Weekday,Thursday,Light,Inspection Station
04/01/2018 21:15,4.1,2.59,0.0,0.0019,61.62,0.0,76500,Weekday,Thursday,Light,Coil Winder
04/01/2018 21:30,4.21,3.09,0.0,0.002,64.26,0.0,77400,Weekday,Thursday,Light,Coil Winder
04/01/2018 21:45,3.7,3.72,0.0,0.0018,60.89,0.0,78300,Weekday,Thursday,Light,Conveyor System
04/01/2018 22:00,3.08,2.93,0.0,0.0015,65.55,0.0,79200,Weekday,Thursday,Light,Inspection Station
04/01/2018 22:15,3.88,3.03,0.0,0.0018,66.24,0.0,80100,Weekday,Thursday,Light,Cooling Bed
04/01/2018 22:30,4.2,3.77,0.0,0.002,62.15,0.0,81000,Weekday,Thursday,Light,Coil Winder
04/01/2018 22:45,3.19,3.68,0.0,0.0015,74.25,0.0,81900,Weekday,Thursday,Light,Inspection Station
04/01/2018 23:00,3.18,4.08,0.0,0.0015,72.5,0.0,82800,Weekday,Thursday,Light,Conveyor System
04/01/2018 23:15,3.57,4.09,2.16,0.0017,100.0,99.83,83700,Weekday,Thursday,Light,Conveyor System
04/01/2018 23:30,3.74,3.96,0.0,0.0018,66.18,0.0,84600,Weekday,Thursday,Light,Coil Winder
04/01/2018 23:45,4.22,4.75,0.0,0.002,74.47,0.0,85500,Weekday,Thursday,Light,Cooling Bed
05/01/2018 00:00,3.3,3.98,0.0,0.0016,66.47,0.0,0,Weekday,Friday,Light,Coil Winder
05/01/2018 00:15,3.19,3.15,0.0,0.0015,69.13,0.0,900,Weekday,Friday,Light,Inspection Station
05/01/2018 00:30,3.82,4.97,0.0,0.0018,62.61,0.0,1800,Weekday,Friday,Light,Inspection Station
05/01/2018 00:45,3.11,3.57,0.0,0.0015,67.33,0.0,2700,Weekday,Friday,Light,Inspection Station
05/01/2018 01:00,4.37,4.86,0.0,0.0021,74.4,0.0,3600,Weekday,Friday,Light,Coil Winder
05/01/2018 01:15,3.42,3.76,0.0,0.0016,65.34,0.0,4500,Weekday,Friday,Light,Conveyor System
05/01/2018 01:30,4.08,2.53,0.0,0.0019,73.99,0.0,5400,Weekday,Friday,Light,Cooling Bed
05/01/2018 01:45,3.93,3.53,0.0,0.0019,67.08,0.0,6300,Weekday,Friday,Light,Cooling Bed
05/01/2018 02:00,3.02,4.26,0.0,0.0014,69.44,0.0,7200,Weekday,Friday,Light,Cooling Bed
05/01/2018 02:15,3.76,2.9,0.0,0.0018,60.4,0.0,8100,Weekday,Friday,Light,Cooling Bed
05/01/2018 02:30,3.73,3.48,0.0,0.0018,61.3,0.0,9000,Weekday,Friday,Light,Coil Winder
05/01/2018 02:45,3.1,3.44,0.0,0.0015,69.92,0.0,9900,Weekday,Friday,Light,Cooling Bed
05/01/2018 03:00,3.25,4.85,0.0,0.0015,66.63,0.0,10800,Weekday,Friday,Light,Conveyor System
05/01/2018 03:15,3.18,2.68,0.0,0.0015,67.42,0.0,11700,Weekday,Friday,Light,Coil Winder
05/01/2018 03:30,4.36,3.2,0.0,0.0021,65.63,0.0,12600,Weekday,Friday,Light,Coil Winder
05/01/2018 03:45,3.91,4.66,2.4,0.0019,100.0,97.87,13500,Weekday,Friday,Light,Conveyor System
05/01/2018 04:00,4.1,4.66,0.0,0.0019,70.84,0.0,14400,Weekday,Friday,Light,Coil Winder
05/01/2018 04:15,3.16,4.67,0.0,0.0015,68.32,0.0,15300,Weekday,Friday,Light,Inspection Station
05/01/2018 04:30,4.0,4.5,0.0,0.0019,64.04,0.0,16200,Weekday,Friday,Light,Inspection Station
05/01/2018 04:45,3.67,4.0,0.0,0.0017,69.92,0.0,17100,Weekday,Friday,Light,Coil Winder
05/01/2018 05:00,3.06,3.73,0.0,0.0015,66.84,0.0,18000,Weekday,Friday,Light,Conveyor System
05/01/2018 05:15,3.26,3.32,0.0,0.0015,68.59,0.0,18900,Weekday,Friday,Light,Cooling Bed
05/01/2018 05:30,3.09,3.9,0.0,0.0015,74.29,0.0,19800,Weekday,Friday,Light,Coil Winder
05/01/2018 05:45,3.0,3.95,0.0,0.0014,70.66,0.0,20700,Weekday,Friday,Light,Coil Winder
05/01/2018 06:00,3.56,4.99,2.24,0.0017,100.0,97.5,21600,Weekday,Friday,Light,Cooling Bed
05/01/2018 06:15,4.11,4.64,0.0,0.002,71.97,0.0,22500,Weekday,Friday,Light,Conveyor System
05/01/2018 06:30,4.43,2.6,0.0,0.0021,71.96,0.0,23400,Weekday,Friday,Light,Coil Winder
05/01/2018 06:45,3.8,4.33,0.0,0.0018,65.44,0.0,24300,Weekday,Friday,Light,Cooling Bed
05/01/2018 07:00,3.15,2.95,0.0,0.0015,69.59,0.0,25200,Weekday,Friday,Light,Conveyor System
05/01/2018 07:15,3.14,3.05,0.0,0.0015,66.2,0.0,26100,Weekday,Friday,Light,Coil Winder
05/01/2018 07:30,4.35,2.97,2.11,0.0021,100.0,99.92,27000,Weekday,Friday,Light,Conveyor System
05/01/2018 07:45,4.41,4.67,0.0,0.0021,65.19,0.0,27900,Weekday,Friday,Light,Inspection Station
05/01/2018 08:00,3.55,3.71,0.0,0.0017,64.35,0.0,28800,Weekday,Friday,Light,Conveyor System
05/01/2018 08:15,3.66,3.02,0.0,0.0017,70.41,0.0,29700,Weekday,Friday,Light,Inspection Station
05/01/2018 08:30,3.33,3.48,0.0,0.0016,63.0,0.0,30600,Weekday,Friday,Light,Coil Winder
05/01/2018 08:45,3.92,4.05,0.0,0.0019,69.84,0.0,31500,Weekday,Friday,Light,Inspection Station
05/01/2018 09:00,3.84,4.49,0.0,0.0018,61.84,0.0,32400,Weekday,Friday,Light,Conveyor System
05/01/2018 09:15,4.41,4.36,0.0,0.0021,66.7,0.0,33300,Weekday,Friday,Light,Coil Winder
05/01/2018 09:30,3.6,4.02,0.0,0.0017,64.6,0.0,34200,Weekday,Friday,Light,Cooling Bed
05/01/2018 09:45,4.37,3.48,0.0,0.0021,66.48,0.0,35100,Weekday,Friday,Light,Inspection Station
05/01/2018 10:00,3.03,2.82,0.0,0.0014,68.63,0.0,36000,Weekday,Friday,Light,Conveyor System
05/01/2018 10:15,4.42,4.93,0.0,0.0021,62.89,0.0,36900,Weekday,Friday,Light,Coil Winder
05/01/2018 10:30,3.82,2.71,0.0,0.0018,70.33,0.0,37800,Weekday,Friday,Light,Cooling Bed
05/01/2018 10:45,4.22,4.12,0.0,0.002,66.91,0.0,38700,Weekday,Friday,Light,Inspection Station
05/01/2018 11:00,4.49,3.29,0.0,0.0021,70.16,0.0,39600,Weekday,Friday,Light,Coil Winder
05/01/2018 11:15,4.27,3.79,2.05,0.002,100.0,96.52,40500,Weekday,Friday,Light,Inspection Station
05/01/2018 11:30,3.96,4.26,0.0,0.0019,63.41,0.0,41400,Weekday,Friday,Light,Cooling Bed
05/01/2018 11:45,4.16,3.66,0.0,0.002,60.03,0.0,42300,Weekday,Friday,Light,Conveyor System
05/01/2018 12:00,4.13,3.09,0.0,0.002,66.76,0.0,43200,Weekday,Friday,Light,Coil Winder
05/01/2018 12:15,3.26,4.88,0.0,0.0015,70.31,0.0,44100,Weekday,Friday,Light,Conveyor System
05/01/2018 12:30,4.08,3.25,0.0,0.0019,74.45,0.0,45000,Weekday,Friday,Light,Cooling Bed
05/01/2018 12:45,3.37,4.38,0.0,0.0016,64.93,0.0,45900,Weekday,Friday,Light,Cooling Bed
05/01/2018 13:00,3.09,3.43,0.0,0.0015,72.62,0.0,46800,Weekday,Friday,Light,Cooling Bed
05/01/2018 13:15,4.06,4.66,0.0,0.0019,62.64,0.0,47700,Weekday,Friday,Light,Cooling Bed
05/01/2018 13:30,3.54,3.67,0.0,0.0017,68.07,0.0,48600,Weekday,Friday,Light,Conveyor System
05/01/2018 13:45,3.17,4.24,0.0,0.0015,69.53,0.0,49500,Weekday,Friday,Light,Inspection Station
05/01/2018 14:00,4.2,4.13,0.0,0.002,68.62,0.0,50400,Weekday,Friday,Light,Coil Winder
05/01/2018 14:15,3.48,4.1,0.0,0.0017,71.03,0.0,51300,Weekday,Friday,Light,Conveyor System
05/01/2018 14:30,4.0,4.3,0.0,0.0019,61.44,0.0,52200,Weekday,Friday,Light,Conveyor System
05/01/2018 14:45,3.32,4.73,0.0,0.0016,65.28,0.0,53100,Weekday,Friday,Light,Conveyor System
05/01/2018 15:00,3.34,3.78,0.0,0.0016,72.28,0.0,54000,Weekday,Friday,Light,Coil Winder
05/01/2018 15:15,3.25,3.1,0.0,0.0015,70.87,0.0,54900,Weekday,Friday,Light,Cooling Bed
05/01/2018 15:30,4.45,3.26,1.75,0.0021,100.0,88.57,55800,Weekday,Friday,Light,Conveyor System
05/01/2018 15:45,3.56,2.92,0.0,0.0017,74.05,0.0,56700,Weekday,Friday,Light,Cooling Bed
05/01/2018 16:00,3.15,2.92,0.0,0.0015,62.44,0.0,57600,Weekday,Friday,Light,Coil Winder
05/01/2018 16:15,4.28,4.68,0.0,0.002,71.94,0.0,58500,Weekday,Friday,Light,Conveyor System
05/01/2018 16:30,4.36,2.81,0.0,0.0021,61.68,0.0,59400,Weekday,Friday,Light,Cooling Bed
05/01/2018 16:45,3.94,3.1,0.0,0.0019,72.94,0.0,60300,Weekday,Friday,Light,Cooling Bed
05/01/2018 17:00,3.43,2.58,0.0,0.0016,71.71,0.0,61200,Weekday,Friday,Light,Cooling Bed
05/01/2018 17:15,3.18,4.43,0.0,0.0015,68.84,0.0,62100,Weekday,Friday,Light,Inspection Station
05/01/2018 17:30,3.23,4.44,0.0,0.0015,63.77,0.0,63000,Weekday,Friday,Light,Coil Winder
05/01/2018 17:45,3.96,4.0,0.0,0.0019,67.92,0.0,63900,Weekday,Friday,Light,Coil Winder
05/01/2018 18:00,4.07,2.91,0.86,0.0019,100.0,85.5,64800,Weekday,Friday,Light,Conveyor System
05/01/2018 18:15,4.36,3.0,0.0,0.0021,71.74,0.0,65700,Weekday,Friday,Light,Inspection Station
05/01/2018 18:30,4.3,4.16,0.0,0.002,67.43,0.0,66600,Weekday,Friday,Light,Inspection Station
05/01/2018 18:45,3.69,4.53,0.0,0.0018,62.96,0.0,67500,Weekday,Friday,Light,Inspection Station
05/01/2018 19:00,3.3,2.8,0.0,0.0016,61.65,0.0,68400,Weekday,Friday,Light,Cooling Bed
05/01/2018 19:15,4.35,3.68,0.0,0.0021,74.87,0.0,69300,Weekday,Friday,Light,Inspection Station
05/01/2018 19:30,4.14,4.48,0.0,0.002,66.58,0.0,70200,Weekday,Friday,Light,Coil Winder
05/01/2018 19:45,3.24,3.76,0.0,0.0015,62.32,0.0,71100,Weekday,Friday,Light,Cooling Bed
05/01/2018 20:00,3.03,3.72,0.0,0.0014,62.14,0.0,72000,Weekday,Friday,Light,Coil Winder
05/01/2018 20:15,3.66,2.53,0.0,0.0017,68.95,0.0,72900,Weekday,Friday,Light,Cooling Bed
05/01/2018 20:30,3.7,3.27,0.0,0.0018,67.29,0.0,73800,Weekday,Friday,Light,Conveyor System
05/01/2018 20:45,3.75,4.1,0.0,0.0018,67.38,0.0,74700,Weekday,Friday,Light,Coil Winder
